1,20,26,23,18
16,24,14,12,74
80,36,41,2,6
17,69,10,57,40
21,43,29,69,12
55,72,17,31,54
50,39,53,65,18
59,53,38,78,74
76,31,58,23,47
44,76,45,59,12
16,19,62,69,59
54,79,80,50,63
38,6,52,31,23
29,52,38,39,1
46,4,77,40,34
46,77,75,57,20
71,53,1,78,61
60,74,71,23,66
17,71,33,41,54
6,58,45,29,44
68,78,79,24,1
15,74,41,25,39
10,23,57,2,16
1,45,48,61,60
52,63,18,35,26
16,12,30,48,29
57,20,73,75,54
23,79,33,22,80
44,27,42,41,35
22,41,73,24,69
43,54,34,14,23
24,47,61,16,68
62,41,52,78,24
6,58,49,30,27
77,38,14,58,15
43,57,3,15,68
60,49,66,70,57
21,10,9,32,59
45,52,48,73,13
40,18,71,37,44
56,39,14,68,47
37,36,68,44,32
24,11,79,31,27
29,39,75,3,21
5,40,31,43,49
23,19,45,61,77
52,39,37,45,71
62,39,15,55,33
21,56,67,68,77
39,20,70,52,28
15,14,8,24,28
48,33,1,27,20
20,6,10,3,76
11,10,55,53,6
4,49,65,71,11
67,28,64,79,5
3,65,40,72,45
62,63,23,37,72
76,10,77,42,31
19,58,70,74,55
69,5,39,58,17
3,53,75,15,19
35,66,61,39,47
66,76,21,71,35
17,65,16,37,69
47,21,65,53,17
59,37,45,18,12
74,23,40,27,25
36,23,65,64,73
61,2,26,74,42
8,70,39,77,30
6,33,54,13,15
50,76,58,37,65
23,48,53,71,16
71,5,37,53,24
46,15,70,53,73
20,61,58,10,73
6,77,32,76,5
80,38,31,76,30
69,67,62,59,73
32,48,79,80,45
42,28,70,34,24
61,76,50,60,28
65,44,28,76,72
29,61,12,73,69
18,1,53,56,30
50,71,43,8,23
9,19,72,73,35
22,51,66,59,20
5,58,27,70,17
77,13,17,62,5
10,50,37,59,61
42,69,14,59,53
22,16,49,11,53
22,74,21,35,17
77,23,26,4,5
51,11,50,33,76
67,72,77,47,2
55,43,51,68,71
56,20,61,36,54
2,1,36,73,20
48,74,42,75,46
24,39,15,4,66
59,54,36,12,73
43,24,14,78,5
75,66,65,5,68
36,16,61,53,44
21,17,13,62,48
30,12,40,61,27
11,73,30,28,63
25,57,40,50,46
57,50,70,35,44
64,5,15,65,26
22,44,35,13,9
14,80,17,7,74
38,2,33,51,70
6,48,57,71,1
59,30,26,27,15
72,63,23,5,51
72,52,67,64,10
33,30,18,3,69
75,40,19,80,24
19,50,37,72,13
29,4,65,59,57
51,2,27,4,36
62,42,36,75,24
73,48,51,14,63
37,26,80,19,14
27,32,80,57,61
5,27,1,62,67
64,27,73,5,32
59,27,45,10,37
68,64,18,8,59
60,71,49,42,46
18,46,29,21,74
66,57,29,39,30
43,57,69,3,29
42,35,39,37,4
16,7,62,19,55
69,75,29,40,25
53,79,17,5,32
61,27,65,59,9
48,10,78,26,22
25,10,11,48,2
75,11,1,39,41
62,22,8,24,10
26,48,66,71,8
40,29,44,50,74
54,73,79,14,71
57,27,50,34,61
75,37,28,17,14
65,2,52,77,75
10,23,55,69,6
20,51,14,31,3
60,75,19,39,54
17,41,47,10,50
7,69,21,23,75
12,55,17,37,64
66,1,47,63,15
5,7,1,56,30
23,51,79,28,33
17,20,60,68,2
56,55,73,46,52
3,49,27,43,72
15,28,48,79,8
9,63,33,2,41
7,62,34,59,19
25,31,75,27,35
57,15,30,14,18
69,7,74,72,32
13,66,49,24,26
70,36,45,40,57
21,41,69,36,58
78,72,11,64,8
56,15,49,65,25
67,33,1,40,75
17,5,80,18,28
79,39,31,60,5
74,50,35,16,49
5,42,79,78,59
34,73,51,58,61
13,67,74,5,68
79,71,41,21,11
75,31,69,71,45
35,70,43,61,2
29,27,16,39,38
65,68,10,26,66
70,69,29,24,36
41,79,44,66,73
23,33,37,67,5
30,24,29,62,35
5,6,22,47,16
34,29,12,31,68
37,70,55,71,16
12,4,33,62,38
32,39,72,17,55
43,70,40,20,61
17,24,46,53,10
42,9,68,23,63
2,21,57,31,37
66,30,42,37,78
55,17,21,57,43
13,38,21,44,74
33,68,55,36,80
32,54,66,39,22
28,72,24,46,4
9,54,58,69,51
77,15,50,79,76
7,49,40,12,65
11,22,52,35,9
79,36,5,1,64
42,45,49,36,28
58,77,74,71,73
19,33,63,61,53
69,61,63,70,3
53,34,62,20,36
53,46,48,59,45
61,73,21,50,51
1,23,46,12,51
49,59,79,27,12
60,32,71,80,38
40,71,35,54,66
78,76,44,4,38
16,79,15,30,38
70,17,2,30,45
51,80,6,42,52
22,63,40,57,6
39,24,31,9,78
60,44,2,48,39
52,64,25,39,79
58,15,7,12,43
15,50,41,72,17
77,28,74,70,61
74,12,47,20,71
46,13,51,77,34
45,18,12,35,31
5,22,80,28,64
59,67,71,62,20
16,54,56,38,7
62,64,65,8,61
29,66,47,27,39
68,2,70,9,47
17,37,64,12,45
11,53,79,1,57
43,26,50,19,42
57,53,63,5,55
63,40,21,72,74
26,43,52,27,40
32,45,69,72,15
58,69,4,51,77
70,46,33,13,51
6,24,66,78,65
4,51,9,58,47
55,50,65,77,18
13,48,7,17,15
37,16,63,64,60
61,58,76,33,4
10,18,80,24,69
69,26,40,13,67
12,61,65,45,16
54,63,27,51,74
44,28,70,57,30
42,20,32,8,68
15,79,43,56,63
61,40,3,60,9
53,32,73,24,42
11,55,38,51,48
45,27,53,56,7
76,10,1,49,34
67,45,11,77,62
72,13,19,20,6
66,26,20,7,8
23,10,48,74,63
61,1,25,62,29
21,57,7,42,49
73,33,8,54,40
4,77,56,74,67
43,21,59,40,53
32,11,51,56,18
57,39,56,54,42
36,33,44,62,39
1,4,57,19,53
37,75,48,65,69
47,17,31,28,30
30,12,28,39,36
53,14,12,27,74
41,47,46,15,16
38,64,47,42,66
79,28,4,23,39
12,62,54,3,67
59,43,27,66,14
37,23,28,35,11
42,48,12,11,13
7,75,17,56,27
33,61,30,75,13
76,80,49,6,19
42,58,6,41,47
20,31,61,41,34
68,46,42,61,22
24,23,16,30,76
14,51,22,30,9
51,32,78,6,61
37,26,42,32,7
74,16,65,36,3
75,53,61,43,22
52,64,35,71,80
41,42,55,54,24
10,8,34,54,4
46,64,73,25,7
65,46,76,45,55
1,49,56,4,68
38,24,25,31,20
15,14,73,41,42
19,45,38,14,47
53,1,67,25,74
59,12,2,45,74
37,24,22,48,40
41,75,72,23,25
29,23,68,3,25
60,31,30,26,39
1,57,41,78,5
3,29,30,37,11
38,61,57,72,17
65,28,37,56,59
44,52,40,64,45
31,36,45,14,27
60,61,76,72,37
22,8,64,12,52
71,51,21,33,37
44,30,7,45,57
18,11,80,50,51
34,2,47,29,70
14,74,7,49,56
39,50,80,45,14
44,34,72,11,22
80,52,15,29,79
33,21,68,29,10
76,47,20,56,19
68,46,13,67,22
48,55,19,11,27
18,72,44,9,56
69,58,45,78,20
24,19,67,26,59
30,45,38,53,63
4,28,15,34,52
8,73,72,2,56
11,70,37,64,41
73,74,47,24,68
1,60,16,30,67
77,19,49,28,53
75,4,36,58,51
44,59,38,10,47
73,40,54,26,11
10,38,21,54,26
50,1,16,80,21
51,68,59,73,20
22,10,72,31,54
20,57,75,39,6
67,52,40,8,70
69,32,13,25,16
25,22,15,10,78
4,39,19,41,22
45,40,49,68,24
66,39,21,74,41
66,75,76,29,7
16,11,4,63,34
48,59,74,26,20
31,14,53,67,10
14,73,74,77,47
34,69,15,27,2
38,45,48,35,14
68,43,76,69,71
34,4,63,10,20
59,4,11,76,33
53,51,66,67,60
2,11,6,51,5
48,35,2,21,23
1,72,73,19,16
16,31,8,2,54
27,2,21,57,43
42,24,52,65,43
48,29,16,32,54
27,36,51,41,21
16,7,14,43,4
14,30,33,65,73
52,57,12,48,22
19,67,44,14,23
36,53,79,28,26
15,2,9,46,62
13,57,59,78,49
5,2,19,61,74
38,77,56,30,5
46,10,17,43,29
41,33,60,26,20
37,50,67,72,76
16,40,46,45,80
66,65,8,39,38
41,15,47,51,28
33,63,16,67,51
12,73,2,57,68
14,17,2,54,80
1,34,58,37,26
60,46,18,56,44
15,9,49,50,38
37,60,77,32,62
4,70,74,45,68
48,55,40,22,6
2,26,13,18,62
52,79,8,38,68
68,4,42,21,55
50,54,61,31,10
61,34,19,35,58
12,36,39,72,24
25,7,10,75,16
30,17,29,40,80
11,7,42,78,47
71,63,61,40,62
11,72,48,29,56
32,12,59,4,55
76,69,15,48,59
67,55,63,17,5
38,44,72,23,21
43,24,9,16,46
59,36,72,55,63
60,69,40,49,63
23,20,14,21,59
44,35,49,62,15
33,10,69,70,53
55,12,48,79,34
1,29,61,38,69
15,79,63,22,28
59,78,5,31,61
36,4,3,6,70
59,14,48,60,68
67,32,73,54,65
61,64,17,66,9
39,40,13,74,63
20,40,58,39,49
63,75,24,72,26
41,57,79,24,68
63,19,56,40,59
9,64,16,68,8
65,61,26,27,37
31,68,24,57,38
64,75,52,27,46
80,74,51,35,39
26,49,31,62,65
28,36,77,38,37
68,8,43,50,17
28,63,25,78,15
78,65,44,67,1
80,71,20,8,43
27,70,4,60,7
79,50,59,16,66
22,18,64,31,19
46,80,47,34,32
35,64,54,33,34
34,58,80,46,32
60,10,3,67,48
53,23,58,39,18
29,11,10,57,72
70,18,59,44,63
25,31,79,28,3
47,14,21,25,26
52,63,33,71,57
77,57,50,14,32
16,68,73,4,78
80,76,52,16,49
15,70,75,36,58
75,77,42,23,40
76,38,28,55,69
48,64,41,52,25
71,44,51,43,45
57,41,54,77,62
19,39,75,2,37
17,29,70,46,26
25,47,8,79,12
78,12,17,24,11
69,20,36,42,57
36,70,38,65,24
20,55,6,49,18
63,10,22,21,36
62,16,42,51,33
34,24,57,18,10
22,4,8,30,63
50,6,23,61,58
61,79,21,38,49
68,15,1,66,44
57,20,14,18,58
37,26,7,32,12
69,66,59,14,32
51,55,28,69,73
70,44,17,71,21
47,55,50,1,28
9,31,5,77,73
60,43,3,44,66
2,42,19,60,9
17,28,7,73,18
63,74,46,34,44
14,67,38,49,64
4,52,2,63,19
31,34,36,50,77
8,73,10,41,49
13,62,4,27,42
9,54,23,31,15
71,43,35,26,53
7,59,31,26,76
71,32,15,45,17
18,27,22,2,68
19,43,39,17,54
1,14,20,57,7
37,4,46,3,35
45,2,80,54,15
25,14,56,21,10
65,62,22,55,7
24,50,13,27,61
48,26,15,57,2
10,52,26,68,58
35,43,49,46,34
36,47,53,42,49
7,31,20,4,52
29,51,14,58,33
52,6,61,75,25
75,26,25,44,33
62,11,8,79,25
66,53,50,56,59
8,56,10,53,48
38,62,78,17,55
21,44,24,7,34
18,33,41,42,77
14,33,64,49,77
54,13,35,12,33
71,46,44,78,9
76,56,66,42,4
75,4,15,40,19
1,54,44,45,15
68,46,61,49,76
18,75,6,30,29
46,8,11,80,45
13,5,62,44,20
55,51,34,79,9
73,22,16,18,4
72,27,69,48,12
74,70,22,64,60
17,34,8,67,49
45,62,47,58,72
4,11,5,29,1
37,36,50,75,30
12,10,62,71,68
73,10,27,54,35
13,39,55,69,29
22,46,72,11,29
8,70,29,32,10
28,72,16,20,62
57,8,23,29,38
25,2,67,60,43
25,5,58,47,49
2,22,19,78,31
75,38,30,63,35
30,27,37,80,58
77,51,19,27,14
3,80,49,19,45
64,28,76,4,8
54,41,79,7,29
1,27,38,62,30
30,22,48,50,3
45,60,66,64,71
22,23,24,44,67
38,68,15,22,9
67,6,43,36,63
7,59,44,5,65
40,79,19,53,74
69,76,74,43,68
16,1,45,50,30
58,4,9,18,32
79,56,38,4,80
68,71,76,46,6
67,6,78,42,8
72,45,54,17,14
55,52,53,20,66
39,7,5,45,77
80,15,55,60,27
51,73,77,15,41
47,73,46,48,26
49,10,36,15,23
30,22,47,1,57
44,74,15,76,61
18,38,42,59,34
36,51,10,40,72
61,20,10,17,37
35,80,40,39,79
57,42,56,3,37
36,1,78,79,48
76,11,28,58,74
10,25,41,31,76
24,44,63,32,71
24,38,78,77,60
38,64,54,50,57
55,75,42,23,64
43,63,39,28,57
20,51,54,34,76
29,50,65,12,18
27,5,17,60,11
49,31,28,78,53
42,68,65,29,62
23,41,80,44,37
63,55,21,16,78
48,70,77,7,62
52,24,60,33,72
37,72,53,14,68
5,7,70,9,15
36,59,15,40,29
22,2,61,38,78
18,6,59,11,31
59,58,48,22,14
3,68,77,20,63
49,12,16,46,77
67,53,72,59,75
78,24,3,66,50
30,11,28,5,63
34,53,49,20,78
40,53,12,34,5
56,10,32,34,63
26,36,73,42,37
35,7,63,17,45
27,29,73,26,62
38,33,73,76,79
66,9,24,10,59
55,75,28,38,18
58,34,6,14,51
57,7,35,14,25
73,58,42,76,62
3,72,24,21,74
54,69,45,33,49
29,56,78,42,7
40,32,61,79,25
24,27,28,16,23
56,76,66,48,64
15,3,25,47,35
67,79,24,4,38
24,23,30,64,55
8,25,47,6,22
30,10,69,55,38
60,64,68,53,56
55,54,50,11,59
52,1,59,77,32
11,5,79,40,12
80,35,44,2,12
56,73,24,44,36
43,66,22,37,18
40,66,78,70,72
5,4,48,45,75
63,1,11,76,46
73,8,23,7,45
40,26,39,48,53
36,17,75,8,33
11,27,13,29,70
71,77,24,10,52
65,77,43,15,18
56,45,8,39,57
11,14,44,34,31
43,71,9,48,21
35,7,76,74,58
12,59,66,13,18
72,56,8,7,77
73,17,74,64,2
59,29,52,77,43
72,3,9,15,50
15,36,63,52,51
56,78,21,12,16
52,42,15,40,43
7,73,38,66,57
3,49,28,73,70
37,50,42,52,9
24,74,65,77,9
72,78,25,10,64
56,60,19,70,51
50,78,65,49,14
3,1,56,13,27
2,7,78,53,16
68,61,52,18,11
72,4,23,37,25
39,55,19,79,17
15,61,24,65,66
43,27,16,23,50
53,46,76,7,9
8,4,41,76,79
10,36,1,46,80
61,2,1,7,23
69,28,54,25,35
9,55,32,54,75
60,65,77,52,1
17,55,39,27,1
58,68,1,73,51
16,15,4,44,33
78,64,4,46,27
4,64,61,23,10
51,36,41,66,77
64,11,21,26,29
30,25,66,13,5
23,65,43,36,26
1,33,26,57,58
68,62,22,53,70
7,4,69,42,50
24,61,62,72,53
71,41,73,80,32
30,19,45,43,17
17,2,12,31,28
19,34,18,78,32
10,23,48,66,69
21,6,48,31,26
2,18,64,51,65
25,56,41,22,58
19,13,70,51,18
1,60,73,61,66
44,5,77,67,53
15,79,71,55,26
56,80,25,27,16
64,39,72,50,46
47,4,59,79,21
52,41,71,58,21
40,47,50,1,62
60,72,5,70,19
10,36,76,72,33
61,4,12,25,1
33,66,40,74,56
59,50,17,66,77
12,2,59,46,27
14,6,35,61,18
3,12,13,18,2
9,67,50,46,79
56,1,53,57,19
38,73,15,21,33
19,33,37,38,49
13,58,49,75,5
26,10,71,58,78
65,51,36,48,54
25,3,71,20,63
19,26,40,21,5
7,27,26,6,37
54,47,52,17,30
41,33,75,16,61
45,25,36,52,42
48,41,23,80,76
37,80,70,65,54
13,51,43,10,14
